chr;start;end;gene
chr7;748341;749054;cgd7_3230
chr7;749260;749521;cgd7_3240
chr7;749868;750659;cgd7_3250
chr7;750977;751768;cgd7_3260
chr7;751866;755249;cgd7_3270
chr7;755608;756180;cgd7_3280
chr7;756985;758850;cgd7_3290
chr7;78604;80445;cgd7_330
chr7;758962;759798;cgd7_3300
chr7;759910;760206;cgd7_3310
chr7;760471;763092;cgd7_3320
chr7;763182;764333;cgd7_3330
chr7;764585;765130;cgd7_3340
chr7;765433;767394;cgd7_3350
chr7;767424;769919;cgd7_3360
chr7;770007;770957;cgd7_3370
chr7;771689;772315;cgd7_3380
chr7;772665;775049;cgd7_3390
chr7;80687;82885;cgd7_340
chr7;776186;776623;cgd7_3400
chr7;776919;778697;cgd7_3410
chr7;778751;779251;cgd7_3420
chr7;779380;781293;cgd7_3430
chr7;781501;782432;cgd7_3440
chr7;782487;784394;cgd7_3450
chr7;784523;785395;cgd7_3460
chr7;785835;789827;cgd7_3470
chr7;789816;791734;cgd7_3480
chr7;791914;792666;cgd7_3490
chr7;83213;84337;cgd7_350
chr7;792775;793581;cgd7_3500
chr7;793624;796157;cgd7_3510
chr7;797202;797602;cgd7_3513
chr7;84517;85063;cgd7_353
chr7;797710;799194;cgd7_3530
chr7;799376;800944;cgd7_3540
chr7;801272;802720;cgd7_3550
chr7;802804;803400;cgd7_3560
chr7;803421;805295;cgd7_3570
chr7;805408;805797;cgd7_3573
chr7;805825;807795;cgd7_3580
chr7;807892;809547;cgd7_3590
chr7;85466;88324;cgd7_360
chr7;809587;811524;cgd7_3600
chr7;812429;813331;cgd7_3610
chr7;813417;818646;cgd7_3620
chr7;814886;816328;cgd7_3630
chr7;816396;818646;cgd7_3633
chr7;818775;820412;cgd7_3640
chr7;820511;821350;cgd7_3650
chr7;821536;822387;cgd7_3660
chr7;822605;824968;cgd7_3670
chr7;825034;827409;cgd7_3680
chr7;827620;829830;cgd7_3690
chr7;88427;90610;cgd7_370
chr7;830042;830497;cgd7_3700
chr7;830625;832631;cgd7_3710
chr7;832784;836610;cgd7_3720
chr7;836947;838347;cgd7_3730
chr7;838351;839034;cgd7_3740
chr7;839162;841546;cgd7_3750
chr7;841953;842864;cgd7_3760
chr7;843087;843625;cgd7_3763
chr7;843577;843915;cgd7_3770
chr7;844545;846335;cgd7_3780
chr7;846632;849082;cgd7_3790
chr7;90845;92584;cgd7_380
chr7;849399;858104;cgd7_3800
chr7;858475;863622;cgd7_3810
chr7;863848;868113;cgd7_3820
chr7;868463;870375;cgd7_3830
chr7;870518;872770;cgd7_3840
chr7;873022;873735;cgd7_3850
chr7;873954;877733;cgd7_3860
chr7;877990;882987;cgd7_3870
chr7;882867;883461;cgd7_3873
chr7;883858;885741;cgd7_3880
chr7;886078;887481;cgd7_3883
chr7;887508;888581;cgd7_3890
chr7;92660;93817;cgd7_390
chr7;889090;889983;cgd7_3900
chr7;890190;891887;cgd7_3910
chr7;892205;892708;cgd7_3920
chr7;892781;893901;cgd7_3930
chr7;894022;895212;cgd7_3940
chr7;895261;896556;cgd7_3950
chr7;896709;897992;cgd7_3960
chr7;898124;898558;cgd7_3970
chr7;899266;901044;cgd7_3980
chr7;901107;901371;cgd7_3990
chr7;21516;23990;cgd7_40
chr7;94398;96081;cgd7_400
chr7;901805;903225;cgd7_4000
chr7;903438;906113;cgd7_4010
chr7;906581;912394;cgd7_4020
chr7;912870;912940;cgd7_4025
chr7;913086;914998;cgd7_4030
chr7;915147;915688;cgd7_4040
chr7;916020;916268;cgd7_4050
chr7;916642;918684;cgd7_4060
chr7;918625;920049;cgd7_4070
chr7;920207;921562;cgd7_4080
chr7;921611;923686;cgd7_4090
chr7;924293;924603;cgd7_4093
chr7;96168;98235;cgd7_410
chr7;925062;927459;cgd7_4100
chr7;927920;929509;cgd7_4110
chr7;930106;931350;cgd7_4120
chr7;931545;933071;cgd7_4130
chr7;933311;934537;cgd7_4140
chr7;934748;936637;cgd7_4150
chr7;936766;938679;cgd7_4160
chr7;938873;939979;cgd7_4170
chr7;940557;941145;cgd7_4180
chr7;941477;944866;cgd7_4190
chr7;99194;105551;cgd7_420
chr7;945443;945847;cgd7_4200
chr7;946136;946520;cgd7_4210
chr7;946679;947170;cgd7_4213
chr7;947389;948987;cgd7_4220
chr7;949072;950904;cgd7_4230
chr7;951139;952023;cgd7_4240
chr7;952050;954045;cgd7_4250
chr7;954257;956077;cgd7_4260
chr7;956684;957433;cgd7_4270
chr7;957897;961238;cgd7_4280
chr7;962078;963643;cgd7_4290
chr7;106361;107323;cgd7_430
chr7;963855;964993;cgd7_4300
chr7;965402;970399;cgd7_4310
chr7;970962;971993;cgd7_4320
chr7;972197;973981;cgd7_4330
chr7;974078;976090;cgd7_4333
chr7;976093;985821;cgd7_4340
chr7;986082;991064;cgd7_4350
chr7;991518;992632;cgd7_4360
chr7;992875;993467;cgd7_4370
chr7;993572;994357;cgd7_4380
chr7;994500;995597;cgd7_4390
chr7;107395;109134;cgd7_440
chr7;996332;997723;cgd7_4400
chr7;997891;998868;cgd7_4410
chr7;998933;1001413;cgd7_4420
chr7;1001995;1002324;cgd7_4430
chr7;1002482;1003360;cgd7_4440
chr7;1003446;1004594;cgd7_4450
chr7;1005280;1005834;cgd7_4460
chr7;1006559;1007920;cgd7_4470
chr7;1007994;1009145;cgd7_4480
chr7;1009802;1014736;cgd7_4490
chr7;109479;111373;cgd7_450
chr7;1016373;1018883;cgd7_4500
chr7;1018951;1024424;cgd7_4510
chr7;1024954;1029554;cgd7_4520
chr7;1029885;1035560;cgd7_4530
chr7;1036236;1037342;cgd7_4540
chr7;1037410;1037718;cgd7_4550
chr7;1038167;1047415;cgd7_4560
chr7;1047799;1048479;cgd7_4570
chr7;1048667;1049032;cgd7_4580
chr7;1049073;1050281;cgd7_4590
chr7;111937;116026;cgd7_460
chr7;1050381;1052093;cgd7_4600
chr7;1052267;1053334;cgd7_4610
chr7;1053808;1056148;cgd7_4620
chr7;1056106;1056900;cgd7_4630
chr7;1057017;1057961;cgd7_4640
chr7;1057988;1058473;cgd7_4650
chr7;1059463;1060860;cgd7_4660
chr7;1061110;1061335;cgd7_4663
chr7;1061610;1062065;cgd7_4670
chr7;1062186;1063352;cgd7_4680
chr7;1063482;1066226;cgd7_4690
chr7;116451;117437;cgd7_470
chr7;1066544;1067191;cgd7_4700
chr7;1067289;1068284;cgd7_4710
chr7;1068543;1069634;cgd7_4713
chr7;1070060;1071556;cgd7_4720
chr7;1071695;1072863;cgd7_4730
chr7;1073118;1074881;cgd7_4740
chr7;1074865;1075846;cgd7_4750
chr7;1076112;1077481;cgd7_4760
chr7;1077739;1078128;cgd7_4770
chr7;1078867;1079591;cgd7_4780
chr7;1079579;1081633;cgd7_4790
chr7;117651;118833;cgd7_480
chr7;1082042;1083901;cgd7_4800
chr7;1084667;1086805;cgd7_4810
chr7;1087218;1088469;cgd7_4820
chr7;1088676;1088769;cgd7_4825
chr7;1088990;1091854;cgd7_4830
chr7;1092241;1093047;cgd7_4840
chr7;1093033;1094123;cgd7_4850
chr7;1094299;1099113;cgd7_4860
chr7;1099202;1100083;cgd7_4870
chr7;1100371;1100859;cgd7_4873
chr7;1100631;1101902;cgd7_4880
chr7;1102154;1103538;cgd7_4890
chr7;119676;120320;cgd7_490
chr7;1103751;1107001;cgd7_4900
chr7;1107433;1108368;cgd7_4910
chr7;1109160;1110833;cgd7_4920
chr7;1111441;1113882;cgd7_4933
chr7;1114119;1115210;cgd7_4950
chr7;1115821;1115894;cgd7_4955
chr7;1116378;1118432;cgd7_4960
chr7;1119415;1121980;cgd7_4970
chr7;1122479;1122598;cgd7_4975
chr7;1123150;1123269;cgd7_4976
chr7;1124061;1124180;cgd7_4977
chr7;1124880;1131335;cgd7_4980
chr7;1131455;1151497;cgd7_4990
chr7;1145137;1145239;cgd7_4995
chr7;1;421;cgd7_5
chr7;24420;24800;cgd7_50
chr7;120374;122201;cgd7_500
chr7;1152462;1154844;cgd7_5000
chr7;1155031;1158730;cgd7_5010
chr7;1157734;1157830;cgd7_5015
chr7;1159945;1161788;cgd7_5020
chr7;122317;122911;cgd7_503
chr7;1162087;1163868;cgd7_5030
chr7;1164056;1167312;cgd7_5040
chr7;1167834;1172021;cgd7_5050
chr7;1172235;1173396;cgd7_5060
chr7;1173535;1174150;cgd7_5070
chr7;1174438;1176450;cgd7_5080
chr7;1177390;1179244;cgd7_5090
chr7;1179441;1183538;cgd7_5100
chr7;1182650;1182753;cgd7_5105
chr7;1182837;1182958;cgd7_5106
chr7;1183329;1183406;cgd7_5107
chr7;1183756;1185126;cgd7_5110
chr7;1185576;1187087;cgd7_5120
chr7;1187322;1192196;cgd7_5130
chr7;1192600;1193804;cgd7_5140
chr7;1194214;1196103;cgd7_5150
chr7;1196269;1196637;cgd7_5160
chr7;1196733;1197263;cgd7_5170
chr7;1197653;1199005;cgd7_5180
chr7;1199338;1200579;cgd7_5190
chr7;122916;125252;cgd7_520
chr7;1200737;1201609;cgd7_5200
chr7;1202176;1203717;cgd7_5210
chr7;1203926;1205617;cgd7_5220
chr7;1206034;1206570;cgd7_5230
chr7;1206874;1208097;cgd7_5240
chr7;1208518;1209861;cgd7_5250
chr7;1209995;1210593;cgd7_5253
chr7;1210580;1212247;cgd7_5260
chr7;1212959;1214331;cgd7_5270
chr7;1214772;1216545;cgd7_5280
chr7;1216853;1217983;cgd7_5290
chr7;125560;126366;cgd7_530
chr7;1218367;1220070;cgd7_5300
chr7;1220162;1220770;cgd7_5310
chr7;1221217;1221777;cgd7_5320
chr7;1221928;1223922;cgd7_5330
chr7;1224447;1226093;cgd7_5340
chr7;1227024;1227687;cgd7_5350
chr7;1228071;1230044;cgd7_5360
chr7;1230092;1231267;cgd7_5370
chr7;1231623;1232423;cgd7_5380
chr7;1232515;1233498;cgd7_5390
chr7;127075;128475;cgd7_540
chr7;1233803;1234411;cgd7_5400
chr7;1234591;1237433;cgd7_5410
chr7;1237745;1239316;cgd7_5420
chr7;1239521;1241266;cgd7_5430
chr7;1241880;1251569;cgd7_5440
chr7;1251769;1252773;cgd7_5450
chr7;1253166;1256066;cgd7_5460
chr7;1256317;1257525;cgd7_5470
chr7;1257665;1264636;cgd7_5480
chr7;1264875;1266063;cgd7_5490
chr7;128733;129941;cgd7_550
chr7;1266272;1270723;cgd7_5500
chr7;1271197;1271916;cgd7_5510
chr7;1272574;1275429;cgd7_5520
chr7;1275748;1276053;cgd7_5530
chr7;131121;133115;cgd7_560
chr7;133561;134919;cgd7_570
chr7;135278;138445;cgd7_580
chr7;138516;140998;cgd7_583
chr7;920;1071;cgd7_6
chr7;24835;26389;cgd7_60
chr7;141138;142982;cgd7_610
chr7;143133;143848;cgd7_613
chr7;144638;145849;cgd7_620
chr7;145999;146946;cgd7_630
chr7;147283;150622;cgd7_640
chr7;150767;153261;cgd7_650
chr7;153672;154520;cgd7_660
chr7;155285;156220;cgd7_670
chr7;156633;158972;cgd7_680
chr7;159266;159782;cgd7_690
chr7;1582;3330;cgd7_7
chr7;26721;28662;cgd7_70
chr7;160119;160778;cgd7_700
chr7;161011;164730;cgd7_710
chr7;165418;166512;cgd7_720
chr7;167286;167726;cgd7_730
chr7;168060;172971;cgd7_740
chr7;173025;174167;cgd7_750
chr7;174540;175137;cgd7_753
chr7;179181;183545;cgd7_770
chr7;183951;185426;cgd7_780
chr7;186643;187002;cgd7_790
chr7;28649;29759;cgd7_80
chr7;187679;188503;cgd7_800
chr7;189033;190405;cgd7_810
chr7;190612;193254;cgd7_820
chr7;193360;194838;cgd7_830
chr7;195260;195664;cgd7_840
chr7;195905;199864;cgd7_850
chr7;200606;209061;cgd7_860
chr7;209417;210196;cgd7_870
chr7;210640;212400;cgd7_880
chr7;213280;215574;cgd7_890
chr7;29891;32629;cgd7_90
chr7;215727;217238;cgd7_900
chr7;217652;218866;cgd7_910
chr7;219850;223053;cgd7_920
chr7;223591;225327;cgd7_930
chr7;226389;227249;cgd7_940
chr7;228665;230435;cgd7_950
chr7;230770;232374;cgd7_960
chr7;233298;236476;cgd7_970
chr7;236830;241512;cgd7_980
chr7;241964;243337;cgd7_990
chr8;318410;323095;Cgd8_1200
chr8;383871;384792;Cgd8_1390
chr8;1678;2821;cgd8_10
chr8;26745;30723;cgd8_100
chr8;275334;276784;cgd8_1000
chr8;277631;278164;cgd8_1010
chr8;276880;279571;cgd8_1020
chr8;279944;281959;cgd8_1030
chr8;282062;283011;cgd8_1040
chr8;284638;287009;cgd8_1050
chr8;287080;289330;cgd8_1060
chr8;289728;291137;cgd8_1070
chr8;291137;293245;cgd8_1080
chr8;293415;294909;cgd8_1090
chr8;30910;31317;cgd8_110
chr8;295052;298957;cgd8_1100
chr8;299651;300313;cgd8_1110
chr8;300652;301391;cgd8_1113
chr8;301571;303704;cgd8_1120
chr8;304257;305556;cgd8_1133
chr8;305944;306540;cgd8_1143
chr8;306920;308769;cgd8_1150
chr8;308971;310533;cgd8_1160
chr8;311147;312709;cgd8_1170
chr8;313840;316468;cgd8_1180
chr8;317198;318033;cgd8_1190
chr8;31448;31816;cgd8_120
chr8;322772;324104;cgd8_1210
chr8;324425;326815;cgd8_1220
chr8;327657;329849;cgd8_1230
chr8;330306;338492;cgd8_1240
chr8;343204;345363;cgd8_1260
chr8;345686;352104;cgd8_1270
chr8;352522;353022;cgd8_1280
chr8;352988;354734;cgd8_1290
chr8;32231;34037;cgd8_130
chr8;354919;359774;cgd8_1300
chr8;359393;360919;cgd8_1310
chr8;361624;364335;cgd8_1320
chr8;364558;365439;cgd8_1330
chr8;365790;374210;cgd8_1340
chr8;374697;375779;cgd8_1350
chr8;376162;378717;cgd8_1360
chr8;378935;380398;cgd8_1370
chr8;380716;383718;cgd8_1380
chr8;34159;38547;cgd8_140
chr8;385052;386465;cgd8_1400
chr8;386997;388613;cgd8_1410
chr8;388625;392332;cgd8_1420
chr8;393469;395727;cgd8_1430
chr8;396110;396817;cgd8_1433
chr8;396923;398293;cgd8_1440
chr8;398968;402456;cgd8_1450
chr8;402868;405555;cgd8_1460
chr8;405778;406547;cgd8_1470
chr8;406529;408018;cgd8_1480
chr8;408095;409643;cgd8_1490
chr8;408095;409643;cgd8_1490
chr8;408095;409643;cgd8_1490
chr8;38922;40388;cgd8_150
chr8;409824;413018;cgd8_1500
chr8;413323;418137;cgd8_1510
chr8;418677;422294;cgd8_1520
chr8;422465;427903;cgd8_1530
chr8;427802;428596;cgd8_1540
chr8;429355;430723;cgd8_1550
chr8;430638;431307;cgd8_1560
chr8;431420;433220;cgd8_1570
chr8;433425;433498;cgd8_1575
chr8;433647;435089;cgd8_1580
chr8;434793;438779;cgd8_1583
chr8;435103;435538;cgd8_1590
chr8;40350;42477;cgd8_160
chr8;439746;442525;cgd8_1600
chr8;442664;449026;cgd8_1610
chr8;449677;451337;cgd8_1620
chr8;451673;452933;cgd8_1630
chr8;453026;453966;cgd8_1640
chr8;454005;454831;cgd8_1650
chr8;455217;456645;cgd8_1660
chr8;456708;458657;cgd8_1670
chr8;458851;461302;cgd8_1680
chr8;461669;461998;cgd8_1690
chr8;42848;46711;cgd8_170
chr8;462348;463790;cgd8_1700
chr8;464008;465172;cgd8_1710
chr8;465117;467720;cgd8_1720
chr8;468516;469706;cgd8_1730
chr8;469719;474434;cgd8_1740
chr8;474874;476570;cgd8_1750
chr8;477182;480904;cgd8_1760
chr8;481034;481582;cgd8_1763
chr8;482080;485451;cgd8_1770
chr8;486063;488456;cgd8_1780
chr8;489284;490726;cgd8_1790
chr8;46740;54194;cgd8_180
chr8;491552;492649;cgd8_1800
chr8;493165;494142;cgd8_1810
chr8;494235;496943;cgd8_1820
chr8;498156;499541;cgd8_1830
chr8;499954;501478;cgd8_1840
chr8;502304;503469;cgd8_1850
chr8;504274;506388;cgd8_1860
chr8;506429;507337;cgd8_1870
chr8;508342;509733;cgd8_1880
chr8;509796;512230;cgd8_1890
chr8;512453;513078;cgd8_1893
chr8;54583;57096;cgd8_190
chr8;512768;515509;cgd8_1900
chr8;515898;518328;cgd8_1910
chr8;516575;519310;cgd8_1920
chr8;57611;58303;cgd8_193
chr8;519981;530168;cgd8_1930
chr8;531210;533717;cgd8_1940
chr8;533574;534431;cgd8_1950
chr8;533574;534431;cgd8_1950
chr8;535078;537177;cgd8_1960
chr8;537316;539207;cgd8_1970
chr8;539375;540637;cgd8_1980
chr8;540950;543850;cgd8_1990
chr8;5285;8059;cgd8_20
chr8;58673;62065;cgd8_200
chr8;543907;547083;cgd8_2000
chr8;547790;548972;cgd8_2010
chr8;549078;550250;cgd8_2020
chr8;550830;551954;cgd8_2030
chr8;552000;553158;cgd8_2040
chr8;553339;559807;cgd8_2050
chr8;559744;561973;cgd8_2060
chr8;562370;564751;cgd8_2070
chr8;564849;566675;cgd8_2080
chr8;567592;572577;cgd8_2090
chr8;62255;63616;cgd8_210
chr8;572947;574933;cgd8_2100
chr8;575198;576594;cgd8_2103
chr8;576659;577336;cgd8_2110
chr8;577952;579496;cgd8_2120
chr8;580168;581195;cgd8_2130
chr8;580758;581069;cgd8_2140
chr8;581346;582134;cgd8_2150
chr8;582878;584203;cgd8_2160
chr8;584485;585286;cgd8_2170
chr8;586291;587892;cgd8_2180
chr8;587995;588490;cgd8_2190
chr8;63744;64316;cgd8_220
chr8;588596;590187;cgd8_2200
chr8;590497;591804;cgd8_2210
chr8;592392;595023;cgd8_2220
chr8;595507;595926;cgd8_2230
chr8;596190;596610;cgd8_2240
chr8;597200;601252;cgd8_2250
chr8;601387;604551;cgd8_2260
chr8;605311;608502;cgd8_2270
chr8;608287;609733;cgd8_2280
chr8;610167;610958;cgd8_2290
chr8;64476;65441;cgd8_230
chr8;610946;616825;cgd8_2300
chr8;616974;617746;cgd8_2310
chr8;619280;621469;cgd8_2320
chr8;621963;626094;cgd8_2330
chr8;625752;626889;cgd8_2340
chr8;627096;629214;cgd8_2350
chr8;629576;630767;cgd8_2360
chr8;630763;632392;cgd8_2370
chr8;632541;634913;cgd8_2380
chr8;635458;637308;cgd8_2390
chr8;65851;66858;cgd8_240
chr8;637499;638577;cgd8_2400
chr8;638639;641173;cgd8_2410
chr8;642464;643673;cgd8_2420
chr8;643820;645799;cgd8_2430
chr8;644886;648632;cgd8_2440
chr8;649028;652653;cgd8_2450
chr8;652854;654186;cgd8_2460
chr8;654438;656495;cgd8_2463
chr8;655798;657336;cgd8_2470
chr8;658430;660169;cgd8_2480
chr8;660388;662472;cgd8_2490
chr8;67183;68895;cgd8_250
chr8;663016;664566;cgd8_2500
chr8;664645;665390;cgd8_2510
chr8;665522;669927;cgd8_2520
chr8;670306;673326;cgd8_2530
chr8;673535;674332;cgd8_2540
chr8;674740;678894;cgd8_2550
chr8;679057;679787;cgd8_2553
chr8;680276;682621;cgd8_2560
chr8;682509;683726;cgd8_2570
chr8;683824;685140;cgd8_2580
chr8;685732;686229;cgd8_2590
chr8;69348;72294;cgd8_260
chr8;686871;687290;cgd8_2600
chr8;687359;688696;cgd8_2610
chr8;689081;691782;cgd8_2620
chr8;691906;692706;cgd8_2630
chr8;692734;693348;cgd8_2640
chr8;693623;704089;cgd8_2650
chr8;704793;706079;cgd8_2660
chr8;706324;708420;cgd8_2670
chr8;708666;709562;cgd8_2680
chr8;709571;710107;cgd8_2690
chr8;72680;74004;cgd8_270
chr8;710604;712410;cgd8_2700
chr8;712709;714424;cgd8_2710
chr8;714535;718140;cgd8_2720
chr8;718307;725208;cgd8_2730
chr8;725171;726196;cgd8_2740
chr8;726521;727468;cgd8_2750
chr8;727470;728573;cgd8_2760
chr8;728830;729830;cgd8_2763
chr8;729921;733847;cgd8_2770
chr8;734045;734938;cgd8_2780
chr8;735902;748519;cgd8_2790
chr8;74167;75836;cgd8_280
chr8;748602;750332;cgd8_2800
chr8;750522;751998;cgd8_2810
chr8;751149;753476;cgd8_2820
chr8;753479;755014;cgd8_2830
chr8;755361;757031;cgd8_2840
chr8;757754;760630;cgd8_2850
chr8;759653;760113;cgd8_2853
chr8;760273;761253;cgd8_2860
chr8;761679;762662;cgd8_2870
chr8;763117;763593;cgd8_2880
chr8;763621;764145;cgd8_2890
chr8;75843;77000;cgd8_290
chr8;764550;765761;cgd8_2900
chr8;765821;769936;cgd8_2910
chr8;770087;771448;cgd8_2920
chr8;77185;77825;cgd8_293
chr8;771589;774099;cgd8_2930
chr8;774689;775696;cgd8_2940
chr8;775761;777440;cgd8_2950
chr8;777844;779703;cgd8_2960
chr8;779836;781125;cgd8_2970
chr8;781189;782345;cgd8_2980
chr8;782343;783205;cgd8_2990
chr8;8248;11646;cgd8_30
chr8;77920;79261;cgd8_300
chr8;783139;785184;cgd8_3000
chr8;785572;785645;cgd8_3005
chr8;785768;789574;cgd8_3010
chr8;789633;790538;cgd8_3020
chr8;790821;792006;cgd8_3030
chr8;792077;794704;cgd8_3040
chr8;796509;798825;cgd8_3050
chr8;799751;801586;cgd8_3060
chr8;801818;803353;cgd8_3070
chr8;803640;807755;cgd8_3080
chr8;807911;808615;cgd8_3090
chr8;79251;79943;cgd8_310
chr8;808914;812042;cgd8_3100
chr8;812241;815093;cgd8_3110
chr8;815157;815954;cgd8_3120
chr8;816747;818303;cgd8_3130
chr8;818379;819135;cgd8_3133
chr8;819177;820244;cgd8_3140
chr8;820320;821070;cgd8_3150
chr8;821087;821455;cgd8_3160
chr8;821556;821864;cgd8_3170
chr8;822081;822621;cgd8_3173
chr8;822633;825403;cgd8_3180
chr8;825448;826635;cgd8_3190
chr8;80097;82134;cgd8_320
chr8;826663;827346;cgd8_3200
chr8;827430;830183;cgd8_3210
chr8;829621;831513;cgd8_3220
chr8;831996;834785;cgd8_3230
chr8;834938;837291;cgd8_3240
chr8;837561;839246;cgd8_3250
chr8;838167;841030;cgd8_3260
chr8;841420;841707;cgd8_3263
chr8;841869;843734;cgd8_3270
chr8;843880;844503;cgd8_3273
chr8;844564;847375;cgd8_3280
chr8;847566;848775;cgd8_3290
chr8;83065;84027;cgd8_330
chr8;849234;851121;cgd8_3300
chr8;851737;852876;cgd8_3310
chr8;853334;855373;cgd8_3320
chr8;855404;856162;cgd8_3330
chr8;856342;857292;cgd8_3340
chr8;857486;860149;cgd8_3350
chr8;860152;861933;cgd8_3360
chr8;862169;863776;cgd8_3370
chr8;864526;868545;cgd8_3380
chr8;868916;870007;cgd8_3390
chr8;84227;85303;cgd8_340
chr8;870077;871078;cgd8_3400
chr8;871190;871626;cgd8_3410
chr8;871718;872229;cgd8_3413
chr8;872543;873517;cgd8_3420
chr8;874009;876819;cgd8_3430
chr8;877102;879912;cgd8_3440
chr8;880669;881522;cgd8_3450
chr8;881715;883460;cgd8_3460
chr8;883503;885142;cgd8_3470
chr8;885651;886297;cgd8_3480
chr8;886321;887280;cgd8_3490
chr8;85433;87165;cgd8_350
chr8;887455;891738;cgd8_3500
chr8;891841;892460;cgd8_3510
chr8;892588;896486;cgd8_3520
chr8;897955;899523;cgd8_3530
chr8;900268;901968;cgd8_3540
chr8;903649;905268;cgd8_3550
chr8;905790;907301;cgd8_3560
chr8;908384;910352;cgd8_3570
chr8;910448;911593;cgd8_3580
chr8;911756;913372;cgd8_3590
chr8;87433;88363;cgd8_360
chr8;914164;916129;cgd8_3600
chr8;916160;918533;cgd8_3610
chr8;918640;919392;cgd8_3620
chr8;919424;919998;cgd8_3630
chr8;920408;924805;cgd8_3640
chr8;925021;925947;cgd8_3650
chr8;925981;926406;cgd8_3653
chr8;926764;928297;cgd8_3660
chr8;928353;929027;cgd8_3670
chr8;929322;937523;cgd8_3680
chr8;937690;938118;cgd8_3690
chr8;88765;92493;cgd8_370
chr8;938389;939228;cgd8_3700
chr8;939191;939909;cgd8_3703
chr8;940179;941384;cgd8_3710
chr8;941505;942932;cgd8_3720
chr8;943295;944107;cgd8_3730
chr8;944374;946035;cgd8_3740
chr8;946239;948491;cgd8_3750
chr8;948806;955177;cgd8_3760
chr8;955530;957074;cgd8_3770
chr8;957406;957849;cgd8_3780
chr8;957898;958854;cgd8_3790
chr8;92938;95230;cgd8_380
chr8;959236;960988;cgd8_3803
chr8;961489;962934;cgd8_3820
chr8;963175;963861;cgd8_3830
chr8;963891;964511;cgd8_3840
chr8;964657;965763;cgd8_3850
chr8;966071;968161;cgd8_3860
chr8;968313;971626;cgd8_3870
chr8;969943;971784;cgd8_3880
chr8;972185;974029;cgd8_3890
chr8;94392;95209;cgd8_390
chr8;974386;976420;cgd8_3900
chr8;976665;978494;cgd8_3910
chr8;978636;979370;cgd8_3920
chr8;979757;981469;cgd8_3930
chr8;981902;983496;cgd8_3940
chr8;983693;986239;cgd8_3950
chr8;986797;987965;cgd8_3960
chr8;988085;989064;cgd8_3970
chr8;989359;990162;cgd8_3980
chr8;990271;991122;cgd8_3990
chr8;14117;16771;cgd8_40
chr8;96060;97012;cgd8_400
chr8;991467;997499;cgd8_4000
chr8;997846;1000924;cgd8_4010
chr8;1001156;1004106;cgd8_4020
chr8;1004382;1011052;cgd8_4030
chr8;1011062;1011667;cgd8_4040
chr8;1012236;1013038;cgd8_4050
chr8;1013768;1015467;cgd8_4060
chr8;1016091;1020989;cgd8_4070
chr8;1021050;1022777;cgd8_4080
chr8;1023427;1024235;cgd8_4083
chr8;1024516;1025874;cgd8_4090
chr8;97687;100404;cgd8_410
chr8;1026083;1028573;cgd8_4100
chr8;1029493;1031298;cgd8_4110
chr8;1031809;1032770;cgd8_4120
chr8;1032818;1034264;cgd8_4130
chr8;1034398;1034884;cgd8_4140
chr8;1035769;1037292;cgd8_4150
chr8;1037304;1039038;cgd8_4160
chr8;1039258;1042552;cgd8_4170
chr8;1044161;1045103;cgd8_4190
chr8;100538;103840;cgd8_420
chr8;1046241;1048982;cgd8_4200
chr8;1049462;1050361;cgd8_4210
chr8;1051066;1051994;cgd8_4220
chr8;1052238;1054886;cgd8_4230
chr8;1055323;1059556;cgd8_4240
chr8;1060255;1061047;cgd8_4250
chr8;1061328;1061814;cgd8_4253
chr8;1061972;1062340;cgd8_4260
chr8;1062769;1063881;cgd8_4270
chr8;1064374;1066431;cgd8_4280
chr8;1066671;1067869;cgd8_4290
chr8;104129;105298;cgd8_430
chr8;1068398;1068931;cgd8_4300
chr8;1069043;1069742;cgd8_4310
chr8;1069905;1070791;cgd8_4320
chr8;1071639;1072544;cgd8_4330
chr8;1073314;1075611;cgd8_4340
chr8;1075914;1076939;cgd8_4350
chr8;1077233;1078559;cgd8_4360
chr8;1079192;1082194;cgd8_4370
chr8;1082841;1084136;cgd8_4380
chr8;1084418;1084951;cgd8_4390
chr8;105946;107096;cgd8_440
chr8;1086278;1087276;cgd8_4400
chr8;1087488;1089128;cgd8_4410
chr8;1089849;1092977;cgd8_4420
chr8;1093325;1093969;cgd8_4430
chr8;1094664;1094736;cgd8_4435
chr8;1095124;1096854;cgd8_4440
chr8;1097644;1099587;cgd8_4450
chr8;1100983;1102605;cgd8_4460
chr8;1102950;1105826;cgd8_4470
chr8;1106380;1108020;cgd8_4480
chr8;1108705;1111116;cgd8_4490
chr8;107500;108600;cgd8_450
chr8;1111803;1118262;cgd8_4500
chr8;1115391;1119511;cgd8_4510
chr8;1120516;1127184;cgd8_4520
chr8;1128653;1129759;cgd8_4530
chr8;1129937;1132352;cgd8_4540
chr8;1133187;1134613;cgd8_4550
chr8;1135115;1135600;cgd8_4560
chr8;1136048;1137657;cgd8_4570
chr8;1138927;1140510;cgd8_4580
chr8;1140732;1141406;cgd8_4590
chr8;108549;110891;cgd8_460
chr8;1141438;1142724;cgd8_4600
chr8;1144416;1145039;cgd8_4610
chr8;1145235;1152571;cgd8_4620
chr8;1153944;1154915;cgd8_4630
chr8;1154187;1156503;cgd8_4640
chr8;1156739;1157125;cgd8_4650
chr8;1157654;1158847;cgd8_4660
