"Gene ID","Name","Parent ID","Start Min","End Max","Transcript ID"
"cgd1_2410","7323529","13831353","332","346","cgd1_2410-RA"
"cgd1_2410","7323530","13831353","615","631","cgd1_2410-RA"
"cgd1_2430","7323531","13831355","285","299","cgd1_2430-RA"
"cgd1_2440","7323532","13831356","196","209","cgd1_2440-RA"
"cgd1_2450","7323533","13831357","575","601","cgd1_2450-RA"
"cgd1_2460","7323535","13831358","149","163","cgd1_2460-RA"
"cgd1_2460","7323534","13831358","30","41","cgd1_2460-RA"
"cgd1_2470","7323536","13831359","66","83","cgd1_2470-RA"
"cgd1_2480","7323537","13831360","5","22","cgd1_2480-RA"
"cgd1_2480","7323538","13831360","275","293","cgd1_2480-RA"
"cgd1_2490","7323539","13831361","228","240","cgd1_2490-RA"
"cgd1_250","7322988","13831131","431","448","cgd1_250-RA"
"cgd1_250","7322987","13831131","294","302","cgd1_250-RA"
"cgd1_2500","7323540","13831362","99","106","cgd1_2500-RA"
"cgd1_2510","7323541","13831363","51","72","cgd1_2510-RA"
"cgd1_2530","7323542","13831365","46","61","cgd1_2530-RA"
"cgd1_2530","7323543","13831365","452","463","cgd1_2530-RA"
"cgd1_2530","7323544","13831365","689","696","cgd1_2530-RA"
"cgd1_2530","7323545","13831365","807","824","cgd1_2530-RA"
"cgd1_2530","7323546","13831365","1148","1172","cgd1_2530-RA"
"cgd1_2530","7323547","13831365","1198","1203","cgd1_2530-RA"
"cgd1_2540","7323548","13831366","498","515","cgd1_2540-RA"
"cgd1_2540","7323551","13831366","1003","1012","cgd1_2540-RA"
"cgd1_2540","7323550","13831366","715","723","cgd1_2540-RA"
"cgd1_2540","7323549","13831366","536","550","cgd1_2540-RA"
"cgd1_2550","7323552","13831367","87","101","cgd1_2550-RA"
"cgd1_2570","7323558","13831369","1244","1264","cgd1_2570-RA"
"cgd1_2570","7323557","13831369","1145","1156","cgd1_2570-RA"
"cgd1_2570","7323556","13831369","714","729","cgd1_2570-RA"
"cgd1_2570","7323555","13831369","641","659","cgd1_2570-RA"
"cgd1_2570","7323554","13831369","448","457","cgd1_2570-RA"
"cgd1_2570","7323559","13831369","1289","1311","cgd1_2570-RA"
"cgd1_2570","7323553","13831369","390","408","cgd1_2570-RA"
"cgd1_2600","7323560","13831372","13","36","cgd1_2600-RA"
"cgd1_2610","7323561","13831373","449","467","cgd1_2610-RA"
"cgd1_2610","7323562","13831373","797","812","cgd1_2610-RA"
"cgd1_2610","7323563","13831373","947","963","cgd1_2610-RA"
"cgd1_2610","7323564","13831373","1271","1284","cgd1_2610-RA"
"cgd1_2610","7323565","13831373","1375","1395","cgd1_2610-RA"
"cgd1_2610","7323566","13831373","1420","1432","cgd1_2610-RA"
"cgd1_2620","7323567","13831374","163","180","cgd1_2620-RA"
"cgd1_2620","7323568","13831374","289","304","cgd1_2620-RA"
"cgd1_2620","7323569","13831374","331","346","cgd1_2620-RA"
"cgd1_2630","7323570","13831375","226","244","cgd1_2630-RA"
"cgd1_2650","7323571","13831377","2","13","cgd1_2650-RA"
"cgd1_2650","7323572","13831377","162","178","cgd1_2650-RA"
"cgd1_2650","7323573","13831377","252","264","cgd1_2650-RA"
"cgd1_2650","7323574","13831377","455","466","cgd1_2650-RA"
"cgd1_2663","7323575","13831379","126","136","cgd1_2663-RA"
"cgd1_2670","7323576","13831380","311","335","cgd1_2670-RA"
"cgd1_2680","7323577","13831381","42","53","cgd1_2680-RA"
"cgd1_2720","7323578","13831385","475","488","cgd1_2720-RA"
"cgd1_2720","7323580","13831385","571","587","cgd1_2720-RA"
"cgd1_2720","7323579","13831385","534","544","cgd1_2720-RA"
"cgd1_2730","7323586","13831386","369","393","cgd1_2730-RA"
"cgd1_2730","7323585","13831386","268","282","cgd1_2730-RA"
"cgd1_2730","7323582","13831386","114","139","cgd1_2730-RA"
"cgd1_2730","7323583","13831386","155","167","cgd1_2730-RA"
"cgd1_2730","7323581","13831386","8","31","cgd1_2730-RA"
"cgd1_2730","7323587","13831386","397","409","cgd1_2730-RA"
"cgd1_2730","7323588","13831386","507","525","cgd1_2730-RA"
"cgd1_2730","7323589","13831386","563","577","cgd1_2730-RA"
"cgd1_2730","7323584","13831386","232","253","cgd1_2730-RA"
"cgd1_2740","7323591","13831387","746","758","cgd1_2740-RA"
"cgd1_2740","7323590","13831387","4","14","cgd1_2740-RA"
"cgd1_2750","7323593","13831388","316","329","cgd1_2750-RA"
"cgd1_2750","7323592","13831388","60","72","cgd1_2750-RA"
"cgd1_2760","7323594","13831389","265","279","cgd1_2760-RA"
"cgd1_2770","7323596","13831390","964","980","cgd1_2770-RA"
"cgd1_2770","7323595","13831390","419","431","cgd1_2770-RA"
"cgd1_2780","7323597","13831391","59","72","cgd1_2780-RA"
"cgd1_2780","7323598","13831391","74","88","cgd1_2780-RA"
"cgd1_2783","7323599","13831392","116","129","cgd1_2783-RA"
"cgd1_280","7322989","13831134","70","81","cgd1_280-RA"
"cgd1_2810","7323600","13831395","193","206","cgd1_2810-RA"
"cgd1_2830","7323601","13831396","108","124","cgd1_2830-RA"
"cgd1_2830","7323602","13831396","161","178","cgd1_2830-RA"
"cgd1_2830","7323603","13831396","304","323","cgd1_2830-RA"
"cgd1_2840","7323604","13831397","380","395","cgd1_2840-RA"
"cgd1_2840","7323605","13831397","828","841","cgd1_2840-RA"
"cgd1_2840","7323606","13831397","1161","1170","cgd1_2840-RA"
"cgd1_2850","7323615","13831398","896","907","cgd1_2850-RA"
"cgd1_2850","7323614","13831398","653","664","cgd1_2850-RA"
"cgd1_2850","7323613","13831398","637","648","cgd1_2850-RA"
"cgd1_2850","7323612","13831398","595","613","cgd1_2850-RA"
"cgd1_2850","7323611","13831398","476","493","cgd1_2850-RA"
"cgd1_2850","7323610","13831398","454","465","cgd1_2850-RA"
"cgd1_2850","7323609","13831398","415","424","cgd1_2850-RA"
"cgd1_2850","7323607","13831398","10","18","cgd1_2850-RA"
"cgd1_2850","7323608","13831398","145","163","cgd1_2850-RA"
"cgd1_2860","7323616","13831399","253","266","cgd1_2860-RA"
"cgd1_2870","7323618","13831400","608","619","cgd1_2870-RA"
"cgd1_2870","7323617","13831400","273","285","cgd1_2870-RA"
"cgd1_2890","7323620","13831402","451","462","cgd1_2890-RA"
"cgd1_2890","7323619","13831402","191","203","cgd1_2890-RA"
"cgd1_2890","7323621","13831402","843","859","cgd1_2890-RA"
"cgd1_290","7322990","13831135","143","159","cgd1_290-RA"
"cgd1_290","7322991","13831135","375","386","cgd1_290-RA"
"cgd1_2900","7323624","13831403","470","485","cgd1_2900-RA"
"cgd1_2900","7323622","13831403","73","88","cgd1_2900-RA"
"cgd1_2900","7323623","13831403","230","244","cgd1_2900-RA"
"cgd1_2910","7323625","13831404","97","133","cgd1_2910-RA"
"cgd1_2950","7323626","13831408","140","170","cgd1_2950-RA"
"cgd1_2960","7323628","13831409","318","333","cgd1_2960-RA"
"cgd1_2960","7323629","13831409","411","422","cgd1_2960-RA"
"cgd1_2960","7323627","13831409","280","307","cgd1_2960-RA"
"cgd1_2970","7323632","13831410","350","360","cgd1_2970-RA"
"cgd1_2970","7323630","13831410","39","49","cgd1_2970-RA"
"cgd1_2970","7323631","13831410","271","295","cgd1_2970-RA"
"cgd1_2990","7323633","13831412","84","88","cgd1_2990-RA"
"cgd1_2990","7323634","13831412","101","121","cgd1_2990-RA"
"cgd1_30","7322926","13831108","461","471","cgd1_30-RA"
"cgd1_30","7322925","13831108","433","442","cgd1_30-RA"
"cgd1_30","7322932","13831108","1620","1639","cgd1_30-RA"
"cgd1_30","7322931","13831108","1411","1422","cgd1_30-RA"
"cgd1_30","7322930","13831108","1344","1358","cgd1_30-RA"
"cgd1_30","7322929","13831108","1264","1272","cgd1_30-RA"
"cgd1_30","7322928","13831108","918","937","cgd1_30-RA"
"cgd1_30","7322927","13831108","759","781","cgd1_30-RA"
"cgd1_30","7322924","13831108","27","40","cgd1_30-RA"
"cgd1_3000","7323635","13831413","52","69","cgd1_3000-RA"
"cgd1_3010","7323636","13831414","42","66","cgd1_3010-RA"
"cgd1_3030","7323639","13831416","666","690","cgd1_3030-RA"
"cgd1_3030","7323637","13831416","107","116","cgd1_3030-RA"
"cgd1_3030","7323638","13831416","643","659","cgd1_3030-RA"
"cgd1_3030","7323640","13831416","693","706","cgd1_3030-RA"
"cgd1_3050","7323641","13831419","168","178","cgd1_3050-RA"
"cgd1_3060","7323643","13831420","250","293","cgd1_3060-RA"
"cgd1_3060","7323642","13831420","3","9","cgd1_3060-RA"
"cgd1_3070","7323646","13831421","839","852","cgd1_3070-RA"
"cgd1_3070","7323645","13831421","450","465","cgd1_3070-RA"
"cgd1_3070","7323644","13831421","12","31","cgd1_3070-RA"
"cgd1_3070","7323647","13831421","1017","1028","cgd1_3070-RA"
"cgd1_3070","7323667","13831421","3542","3551","cgd1_3070-RA"
"cgd1_3070","7323648","13831421","1090","1103","cgd1_3070-RA"
"cgd1_3070","7323649","13831421","1237","1248","cgd1_3070-RA"
"cgd1_3070","7323650","13831421","1366","1375","cgd1_3070-RA"
"cgd1_3070","7323651","13831421","1488","1506","cgd1_3070-RA"
"cgd1_3070","7323652","13831421","1530","1543","cgd1_3070-RA"
"cgd1_3070","7323653","13831421","1581","1592","cgd1_3070-RA"
"cgd1_3070","7323654","13831421","1726","1731","cgd1_3070-RA"
"cgd1_3070","7323655","13831421","1826","1842","cgd1_3070-RA"
"cgd1_3070","7323656","13831421","1944","1956","cgd1_3070-RA"
"cgd1_3070","7323657","13831421","2073","2085","cgd1_3070-RA"
"cgd1_3070","7323658","13831421","2387","2427","cgd1_3070-RA"
"cgd1_3070","7323659","13831421","2482","2494","cgd1_3070-RA"
"cgd1_3070","7323660","13831421","2497","2511","cgd1_3070-RA"
"cgd1_3070","7323661","13831421","2534","2553","cgd1_3070-RA"
"cgd1_3070","7323662","13831421","2830","2861","cgd1_3070-RA"
"cgd1_3070","7323663","13831421","3243","3257","cgd1_3070-RA"
"cgd1_3070","7323664","13831421","3425","3436","cgd1_3070-RA"
"cgd1_3070","7323665","13831421","3450","3460","cgd1_3070-RA"
"cgd1_3070","7323666","13831421","3473","3513","cgd1_3070-RA"
"cgd1_3080","7323668","13831422","101","118","cgd1_3080-RA"
"cgd1_3080","7323669","13831422","212","227","cgd1_3080-RA"
"cgd1_3090","7323672","13831423","119","130","cgd1_3090-RA"
"cgd1_3090","7323673","13831423","210","221","cgd1_3090-RA"
"cgd1_3090","7323674","13831423","254","275","cgd1_3090-RA"
"cgd1_3090","7323675","13831423","299","310","cgd1_3090-RA"
"cgd1_3090","7323676","13831423","386","404","cgd1_3090-RA"
"cgd1_3090","7323670","13831423","10","42","cgd1_3090-RA"
"cgd1_3090","7323671","13831423","50","81","cgd1_3090-RA"
"cgd1_310","7322992","13831137","6","17","cgd1_310-RA"
"cgd1_3100","7323677","13831424","85","99","cgd1_3100-RA"
"cgd1_3100","7323678","13831424","415","427","cgd1_3100-RA"
"cgd1_3110","7323679","13831425","556","571","cgd1_3110-RA"
"cgd1_3110","7323680","13831425","740","749","cgd1_3110-RA"
"cgd1_3120","7323681","13831426","413","420","cgd1_3120-RA"
"cgd1_3130","7323682","13831427","37","68","cgd1_3130-RA"
"cgd1_3130","7323683","13831427","82","93","cgd1_3130-RA"
"cgd1_3130","7323684","13831427","133","145","cgd1_3130-RA"
"cgd1_3130","7323685","13831427","154","166","cgd1_3130-RA"
"cgd1_3130","7323686","13831427","322","337","cgd1_3130-RA"
"cgd1_3130","7323687","13831427","393","403","cgd1_3130-RA"
"cgd1_3130","7323688","13831427","416","438","cgd1_3130-RA"
"cgd1_3130","7323689","13831427","591","603","cgd1_3130-RA"
"cgd1_3130","7323690","13831427","650","661","cgd1_3130-RA"
"cgd1_3150","7323691","13831429","151","162","cgd1_3150-RA"
"cgd1_3160","7323692","13831430","421","493","cgd1_3160-RA"
"cgd1_3160","7323693","13831430","525","541","cgd1_3160-RA"
"cgd1_3160","7323694","13831430","805","826","cgd1_3160-RA"
"cgd1_3160","7323695","13831430","922","941","cgd1_3160-RA"
"cgd1_3160","7323696","13831430","996","1046","cgd1_3160-RA"
"cgd1_3160","7323697","13831430","1066","1075","cgd1_3160-RA"
"cgd1_3160","7323698","13831430","1082","1093","cgd1_3160-RA"
"cgd1_3160","7323699","13831430","1108","1116","cgd1_3160-RA"
"cgd1_3160","7323700","13831430","1295","1340","cgd1_3160-RA"
"cgd1_3160","7323701","13831430","1401","1427","cgd1_3160-RA"
"cgd1_3170","7323702","13831431","500","527","cgd1_3170-RA"
"cgd1_3170","7323703","13831431","659","675","cgd1_3170-RA"
"cgd1_3170","7323713","13831431","1585","1599","cgd1_3170-RA"
"cgd1_3170","7323712","13831431","1569","1579","cgd1_3170-RA"
"cgd1_3170","7323711","13831431","1545","1566","cgd1_3170-RA"
"cgd1_3170","7323704","13831431","1028","1040","cgd1_3170-RA"
"cgd1_3170","7323705","13831431","1266","1293","cgd1_3170-RA"
"cgd1_3170","7323706","13831431","1343","1358","cgd1_3170-RA"
"cgd1_3170","7323707","13831431","1378","1387","cgd1_3170-RA"
"cgd1_3170","7323708","13831431","1395","1408","cgd1_3170-RA"
"cgd1_3170","7323709","13831431","1415","1485","cgd1_3170-RA"
"cgd1_3170","7323710","13831431","1494","1521","cgd1_3170-RA"
"cgd1_3180","7323715","13831432","299","310","cgd1_3180-RA"
"cgd1_3180","7323714","13831432","113","130","cgd1_3180-RA"
"cgd1_3190","7323716","13831433","121","135","cgd1_3190-RA"
"cgd1_3190","7323717","13831433","405","423","cgd1_3190-RA"
"cgd1_320","7322994","13831138","88","109","cgd1_320-RA"
"cgd1_320","7322996","13831138","567","581","cgd1_320-RA"
"cgd1_320","7322995","13831138","367","386","cgd1_320-RA"
"cgd1_320","7322993","13831138","58","67","cgd1_320-RA"
"cgd1_3200","7323718","13831434","216","253","cgd1_3200-RA"
"cgd1_3210","7323720","13831435","431","451","cgd1_3210-RA"
"cgd1_3210","7323721","13831435","854","869","cgd1_3210-RA"
"cgd1_3210","7323719","13831435","244","257","cgd1_3210-RA"
"cgd1_3210","7323722","13831435","1009","1030","cgd1_3210-RA"
"cgd1_3220","7323726","13831436","359","373","cgd1_3220-RA"
"cgd1_3220","7323725","13831436","162","178","cgd1_3220-RA"
"cgd1_3220","7323724","13831436","142","153","cgd1_3220-RA"
"cgd1_3220","7323723","13831436","8","19","cgd1_3220-RA"
"cgd1_3220","7323728","13831436","458","480","cgd1_3220-RA"
"cgd1_3220","7323727","13831436","427","441","cgd1_3220-RA"
"cgd1_3220","7323730","13831436","566","599","cgd1_3220-RA"
"cgd1_3220","7323729","13831436","530","546","cgd1_3220-RA"
"cgd1_3230","7323740","13831437","803","811","cgd1_3230-RA"
"cgd1_3230","7323739","13831437","773","783","cgd1_3230-RA"
"cgd1_3230","7323738","13831437","700","714","cgd1_3230-RA"
"cgd1_3230","7323737","13831437","652","693","cgd1_3230-RA"
"cgd1_3230","7323736","13831437","610","621","cgd1_3230-RA"
"cgd1_3230","7323735","13831437","540","572","cgd1_3230-RA"
"cgd1_3230","7323741","13831437","831","847","cgd1_3230-RA"
"cgd1_3230","7323733","13831437","498","503","cgd1_3230-RA"
"cgd1_3230","7323732","13831437","437","456","cgd1_3230-RA"
"cgd1_3230","7323731","13831437","112","123","cgd1_3230-RA"
"cgd1_3230","7323734","13831437","517","528","cgd1_3230-RA"
"cgd1_3240","7323750","13831438","1431","1440","cgd1_3240-RA"
"cgd1_3240","7323751","13831438","1528","1544","cgd1_3240-RA"
"cgd1_3240","7323752","13831438","1577","1591","cgd1_3240-RA"
"cgd1_3240","7323753","13831438","1665","1674","cgd1_3240-RA"
"cgd1_3240","7323754","13831438","1699","1714","cgd1_3240-RA"
"cgd1_3240","7323755","13831438","1835","1848","cgd1_3240-RA"
"cgd1_3240","7323756","13831438","1895","1906","cgd1_3240-RA"
"cgd1_3240","7323757","13831438","1915","1935","cgd1_3240-RA"
"cgd1_3240","7323758","13831438","1946","1964","cgd1_3240-RA"
"cgd1_3240","7323759","13831438","1978","1990","cgd1_3240-RA"
"cgd1_3240","7323760","13831438","2042","2051","cgd1_3240-RA"
"cgd1_3240","7323761","13831438","2071","2082","cgd1_3240-RA"
"cgd1_3240","7323762","13831438","2088","2124","cgd1_3240-RA"
"cgd1_3240","7323763","13831438","2147","2161","cgd1_3240-RA"
"cgd1_3240","7323764","13831438","2169","2189","cgd1_3240-RA"
"cgd1_3240","7323765","13831438","2291","2303","cgd1_3240-RA"
"cgd1_3240","7323766","13831438","2309","2333","cgd1_3240-RA"
"cgd1_3240","7323767","13831438","2482","2491","cgd1_3240-RA"
"cgd1_3240","7323768","13831438","2627","2641","cgd1_3240-RA"
"cgd1_3240","7323769","13831438","2744","2760","cgd1_3240-RA"
"cgd1_3240","7323770","13831438","2763","2810","cgd1_3240-RA"
"cgd1_3240","7323771","13831438","2853","2869","cgd1_3240-RA"
"cgd1_3240","7323772","13831438","2896","2916","cgd1_3240-RA"
"cgd1_3240","7323773","13831438","2925","2940","cgd1_3240-RA"
"cgd1_3240","7323774","13831438","3061","3086","cgd1_3240-RA"
"cgd1_3240","7323775","13831438","3128","3148","cgd1_3240-RA"
"cgd1_3240","7323742","13831438","96","106","cgd1_3240-RA"
"cgd1_3240","7323743","13831438","350","367","cgd1_3240-RA"
"cgd1_3240","7323744","13831438","442","453","cgd1_3240-RA"
"cgd1_3240","7323745","13831438","523","534","cgd1_3240-RA"
"cgd1_3240","7323746","13831438","625","647","cgd1_3240-RA"
"cgd1_3240","7323747","13831438","682","694","cgd1_3240-RA"
"cgd1_3240","7323748","13831438","965","977","cgd1_3240-RA"
"cgd1_3240","7323749","13831438","1174","1189","cgd1_3240-RA"
"cgd1_3250","7323778","13831439","229","235","cgd1_3250-RA"
"cgd1_3250","7323776","13831439","133","157","cgd1_3250-RA"
"cgd1_3250","7323777","13831439","159","188","cgd1_3250-RA"
"cgd1_3260","7323779","13831440","91","119","cgd1_3260-RA"
"cgd1_3260","7323780","13831440","318","334","cgd1_3260-RA"
"cgd1_3270","7323782","13831441","339","353","cgd1_3270-RA"
"cgd1_3270","7323783","13831441","500","515","cgd1_3270-RA"
"cgd1_3270","7323784","13831441","539","572","cgd1_3270-RA"
"cgd1_3270","7323781","13831441","224","235","cgd1_3270-RA"
"cgd1_3280","7323785","13831442","128","140","cgd1_3280-RA"
"cgd1_3280","7323786","13831442","271","307","cgd1_3280-RA"
"cgd1_3290","7323792","13831443","553","628","cgd1_3290-RA"
"cgd1_3290","7323791","13831443","496","511","cgd1_3290-RA"
"cgd1_3290","7323790","13831443","474","488","cgd1_3290-RA"
"cgd1_3290","7323789","13831443","449","466","cgd1_3290-RA"
"cgd1_3290","7323788","13831443","382","396","cgd1_3290-RA"
"cgd1_3290","7323787","13831443","16","24","cgd1_3290-RA"
"cgd1_3290","7323793","13831443","711","722","cgd1_3290-RA"
"cgd1_330","7322997","13831139","600","613","cgd1_330-RA"
"cgd1_330","7322998","13831139","707","719","cgd1_330-RA"
"cgd1_3300","7323794","13831444","207","225","cgd1_3300-RA"
"cgd1_3343","7323796","13831449","89","107","cgd1_3343-RA"
"cgd1_3343","7323795","13831449","20","42","cgd1_3343-RA"
"cgd1_3350","7323797","13831450","115","133","cgd1_3350-RA"
"cgd1_3360","7323800","13831451","369","385","cgd1_3360-RA"
"cgd1_3360","7323801","13831451","564","575","cgd1_3360-RA"
"cgd1_3360","7323798","13831451","2","13","cgd1_3360-RA"
"cgd1_3360","7323799","13831451","286","299","cgd1_3360-RA"
"cgd1_3370","7323802","13831452","19","30","cgd1_3370-RA"
"cgd1_3370","7323803","13831452","99","112","cgd1_3370-RA"
"cgd1_3370","7323804","13831452","152","167","cgd1_3370-RA"
"cgd1_3380","7323807","13831453","75","90","cgd1_3380-RA"
"cgd1_3380","7323806","13831453","47","67","cgd1_3380-RA"
"cgd1_3380","7323805","13831453","16","25","cgd1_3380-RA"
"cgd1_3390","7323810","13831454","372","384","cgd1_3390-RA"
"cgd1_3390","7323808","13831454","86","109","cgd1_3390-RA"
"cgd1_3390","7323809","13831454","264","271","cgd1_3390-RA"
"cgd1_3400","7323814","13831455","150","171","cgd1_3400-RA"
"cgd1_3400","7323813","13831455","135","142","cgd1_3400-RA"
"cgd1_3400","7323812","13831455","90","121","cgd1_3400-RA"
"cgd1_3400","7323811","13831455","80","85","cgd1_3400-RA"
"cgd1_3400","7323815","13831455","213","227","cgd1_3400-RA"
"cgd1_3400","7323816","13831455","238","251","cgd1_3400-RA"
"cgd1_3400","7323817","13831455","255","286","cgd1_3400-RA"
"cgd1_3410","7323818","13831456","12","24","cgd1_3410-RA"
"cgd1_3420","7323822","13831457","271","286","cgd1_3420-RA"
"cgd1_3420","7323821","13831457","228","237","cgd1_3420-RA"
"cgd1_3420","7323820","13831457","187","215","cgd1_3420-RA"
"cgd1_3420","7323819","13831457","9","23","cgd1_3420-RA"
"cgd1_3420","7323823","13831457","333","348","cgd1_3420-RA"
"cgd1_3420","7323826","13831457","681","686","cgd1_3420-RA"
"cgd1_3420","7323825","13831457","510","526","cgd1_3420-RA"
"cgd1_3420","7323824","13831457","375","410","cgd1_3420-RA"
"cgd1_3430","7323827","13831458","2","12","cgd1_3430-RA"
"cgd1_3450","7323829","13831460","328","336","cgd1_3450-RA"
"cgd1_3450","7323830","13831460","340","418","cgd1_3450-RA"
"cgd1_3450","7323828","13831460","89","119","cgd1_3450-RA"
"cgd1_3450","7323831","13831460","456","471","cgd1_3450-RA"
"cgd1_3450","7323832","13831460","477","493","cgd1_3450-RA"
"cgd1_3450","7323833","13831460","521","543","cgd1_3450-RA"
"cgd1_3480","7323834","13831463","436","455","cgd1_3480-RA"
"cgd1_3490","7323835","13831464","71","93","cgd1_3490-RA"
"cgd1_350","7322999","13831141","153","162","cgd1_350-RA"
"cgd1_350","7323000","13831141","176","192","cgd1_350-RA"
"cgd1_350","7323001","13831141","535","549","cgd1_350-RA"
"cgd1_3500","7323838","13831465","153","167","cgd1_3500-RA"
"cgd1_3500","7323837","13831465","43","54","cgd1_3500-RA"
"cgd1_3500","7323836","13831465","2","19","cgd1_3500-RA"
"cgd1_3510","7323839","13831466","109","124","cgd1_3510-RA"
