"Gene ID","Name","Type","Sequence_id","Start","End","Is Reversed","Transcript ID(s)"
"cgd1_2020","cgd1_2020","CDS","CM000429","465673","466293","1","cgd1_2020-RA"
"cgd1_203","cgd1_203","UTR","CM000429","55917","55963","1","cgd1_203-RA"
"cgd1_203","cgd1_203","CDS","CM000429","55761","55916","1","cgd1_203-RA"
"cgd1_203","cgd1_203","Intron","CM000429","55670","55760","1","cgd1_203-RA"
"cgd1_203","cgd1_203","CDS","CM000429","55433","55669","1","cgd1_203-RA"
"cgd1_2030","cgd1_2030","CDS","CM000429","466575","468131","1","cgd1_2030-RA"
"cgd1_2040","cgd1_2040","UTR","CM000429","469961","469978","1","cgd1_2040-RA"
"cgd1_2040","cgd1_2040","CDS","CM000429","468380","469960","1","cgd1_2040-RA"
"cgd1_2050","cgd1_2050","CDS","CM000429","470675","471436","1","cgd1_2050-RA"
"cgd1_2050","cgd1_2050","UTR","CM000429","471437","471475","1","cgd1_2050-RA"
"cgd1_2060","cgd1_2060","Intron","CM000429","472097","472144","1","cgd1_2060-RA"
"cgd1_2060","cgd1_2060","CDS","CM000429","472145","472283","1","cgd1_2060-RA"
"cgd1_2060","cgd1_2060","Intron","CM000429","472284","472335","1","cgd1_2060-RA"
"cgd1_2060","cgd1_2060","CDS","CM000429","472336","472387","1","cgd1_2060-RA"
"cgd1_2060","cgd1_2060","CDS","CM000429","471730","472096","1","cgd1_2060-RA"
"cgd1_2070","cgd1_2070","CDS","CM000429","472950","474449","0","cgd1_2070-RA"
"cgd1_2080","cgd1_2080","CDS","CM000429","474501","475193","1","cgd1_2080-RA"
"cgd1_2090","cgd1_2090","CDS","CM000429","475337","476449","1","cgd1_2090-RA"
"cgd1_210","cgd1_210","UTR","CM000429","56665","56781","0","cgd1_210-RA"
"cgd1_210","cgd1_210","CDS","CM000429","56167","56664","0","cgd1_210-RA"
"cgd1_2100","cgd1_2100","Intron","CM000429","478154","478198","1","cgd1_2100-RA"
"cgd1_2100","cgd1_2100","CDS","CM000429","478347","478391","1","cgd1_2100-RA"
"cgd1_2100","cgd1_2100","CDS","CM000429","476885","478153","1","cgd1_2100-RA"
"cgd1_2100","cgd1_2100","Intron","CM000429","478298","478346","1","cgd1_2100-RA"
"cgd1_2100","cgd1_2100","CDS","CM000429","478199","478297","1","cgd1_2100-RA"
"cgd1_2110","cgd1_2110","CDS","CM000429","478877","483550","0","cgd1_2110-RA"
"cgd1_2120","cgd1_2120","CDS","CM000429","483770","486559","0","cgd1_2120-RA"
"cgd1_2130","cgd1_2130","CDS","CM000429","486595","488517","1","cgd1_2130-RA"
"cgd1_2140","cgd1_2140","CDS","CM000429","488649","489494","1","cgd1_2140-RA"
"cgd1_2150","cgd1_2150","CDS","CM000429","489591","491660","1","cgd1_2150-RA"
"cgd1_2160","cgd1_2160","CDS","CM000429","491736","493985","1","cgd1_2160-RA"
"cgd1_2170","cgd1_2170","CDS","CM000429","494065","494339","1","cgd1_2170-RA"
"cgd1_2170","cgd1_2170","UTR","CM000429","494029","494064","1","cgd1_2170-RA"
"cgd1_2170","cgd1_2170","UTR","CM000429","495223","495242","1","cgd1_2170-RA"
"cgd1_2170","cgd1_2170","CDS","CM000429","494397","495222","1","cgd1_2170-RA"
"cgd1_2170","cgd1_2170","Intron","CM000429","494340","494396","1","cgd1_2170-RA"
"cgd1_2180","cgd1_2180","CDS","CM000429","495337","497118","0","cgd1_2180-RA"
"cgd1_2190","cgd1_2190","CDS","CM000429","497257","500190","0","cgd1_2190-RA"
"cgd1_220","cgd1_220","CDS","CM000429","56680","57960","1","cgd1_220-RA"
"cgd1_2200","cgd1_2200","CDS","CM000429","500382","501755","0","cgd1_2200-RA"
"cgd1_2210","cgd1_2210","CDS","CM000429","501808","502167","1","cgd1_2210-RA"
"cgd1_2220","cgd1_2220","CDS","CM000429","502406","503047","0","cgd1_2220-RA"
"cgd1_2230","cgd1_2230","CDS","CM000429","503066","504262","1","cgd1_2230-RA"
"cgd1_2240","cgd1_2240","CDS","CM000429","504779","506056","0","cgd1_2240-RA"
"cgd1_2250","cgd1_2250","CDS","CM000429","506132","506497","1","cgd1_2250-RA"
"cgd1_2250","cgd1_2250","UTR","CM000429","506498","506563","1","cgd1_2250-RA"
"cgd1_2260","cgd1_2260","CDS","CM000429","506610","507044","0","cgd1_2260-RA"
"cgd1_2270","cgd1_2270","CDS","CM000429","507293","507616","1","cgd1_2270-RA"
"cgd1_2280","cgd1_2280","CDS","CM000429","507887","508444","1","cgd1_2280-RA"
"cgd1_2290","cgd1_2290","CDS","CM000429","508853","510844","0","cgd1_2290-RA"
"cgd1_2290","cgd1_2290","UTR","CM000429","508802","508852","0","cgd1_2290-RA"
"cgd1_2293","cgd1_2293","UTR","CM000429","510967","510988","0","cgd1_2293-RA"
"cgd1_2293","cgd1_2293","CDS","CM000429","511087","511247","0","cgd1_2293-RA"
"cgd1_2293","cgd1_2293","Intron","CM000429","511043","511086","0","cgd1_2293-RA"
"cgd1_2293","cgd1_2293","CDS","CM000429","510989","511042","0","cgd1_2293-RA"
"cgd1_230","cgd1_230","UTR","CM000429","58180","58212","0","cgd1_230-RA"
"cgd1_230","cgd1_230","CDS","CM000429","58213","59604","0","cgd1_230-RA"
"cgd1_2300","cgd1_2300","CDS","CM000429","511639","516339","0","cgd1_2300-RA"
"cgd1_2310","cgd1_2310","CDS","CM000429","516525","516704","0","cgd1_2310-RA"
"cgd1_2310","cgd1_2310","CDS","CM000429","516756","517043","0","cgd1_2310-RA"
"cgd1_2310","cgd1_2310","Intron","CM000429","516705","516755","0","cgd1_2310-RA"
"cgd1_2310","cgd1_2310","UTR","CM000429","516501","516524","0","cgd1_2310-RA"
"cgd1_2313","cgd1_2313","CDS","CM000429","517121","517330","0","cgd1_2313-RA"
"cgd1_2313","cgd1_2313","UTR","CM000429","517331","517395","0","cgd1_2313-RA"
"cgd1_2313","cgd1_2313","UTR","CM000429","517055","517120","0","cgd1_2313-RA"
"cgd1_2320","cgd1_2320","CDS","CM000429","517500","518822","1","cgd1_2320-RA"
"cgd1_2330","cgd1_2330","CDS","CM000429","520006","520848","0","cgd1_2330-RA"
"cgd1_2340","cgd1_2340","CDS","CM000429","521084","521629","0","cgd1_2340-RA"
"cgd1_2350","cgd1_2350","CDS","CM000429","522105","523784","1","cgd1_2350-RA"
"cgd1_2360","cgd1_2360","CDS","CM000429","524153","525067","0","cgd1_2360-RA"
"cgd1_2370","cgd1_2370","UTR","CM000429","526133","526150","1","cgd1_2370-RA"
"cgd1_2370","cgd1_2370","CDS","CM000429","525161","526132","1","cgd1_2370-RA"
"cgd1_2380","cgd1_2380","CDS","CM000429","526551","528239","0","cgd1_2380-RA"
"cgd1_2390","cgd1_2390","CDS","CM000429","528904","529563","0","cgd1_2390-RA"
"cgd1_240","cgd1_240","CDS","CM000429","59663","60727","1","cgd1_240-RA"
"cgd1_2400","cgd1_2400","CDS","CM000429","530055","531050","0","cgd1_2400-RA"
"cgd1_2403","cgd1_2403","CDS","CM000429","531205","531349","0","cgd1_2403-RA"
"cgd1_2403","cgd1_2403","Intron","CM000429","531499","531545","0","cgd1_2403-RA"
"cgd1_2403","cgd1_2403","CDS","CM000429","531395","531498","0","cgd1_2403-RA"
"cgd1_2403","cgd1_2403","CDS","CM000429","531546","531758","0","cgd1_2403-RA"
"cgd1_2403","cgd1_2403","Intron","CM000429","531350","531394","0","cgd1_2403-RA"
"cgd1_2410","cgd1_2410","UTR","CM000429","531909","531941","0","cgd1_2410-RA"
"cgd1_2410","cgd1_2410","CDS","CM000429","531942","534004","0","cgd1_2410-RA"
"cgd1_2410","cgd1_2410","Intron","CM000429","534005","534047","0","cgd1_2410-RA"
"cgd1_2410","cgd1_2410","CDS","CM000429","535109","535231","0","cgd1_2410-RA"
"cgd1_2410","cgd1_2410","Intron","CM000429","535066","535108","0","cgd1_2410-RA"
"cgd1_2410","cgd1_2410","CDS","CM000429","534872","535065","0","cgd1_2410-RA"
"cgd1_2410","cgd1_2410","Intron","CM000429","534821","534871","0","cgd1_2410-RA"
"cgd1_2410","cgd1_2410","CDS","CM000429","534048","534820","0","cgd1_2410-RA"
"cgd1_2420","cgd1_2420","UTR","CM000429","535340","535342","0","cgd1_2420-RA"
"cgd1_2420","cgd1_2420","CDS","CM000429","535343","536512","0","cgd1_2420-RA"
"cgd1_2430","cgd1_2430","CDS","CM000429","536725","537660","0","cgd1_2430-RA"
"cgd1_2440","cgd1_2440","CDS","CM000429","538076","539461","0","cgd1_2440-RA"
"cgd1_2450","cgd1_2450","CDS","CM000429","539488","542235","1","cgd1_2450-RA"
"cgd1_2460","cgd1_2460","CDS","CM000429","543294","543866","0","cgd1_2460-RA"
"cgd1_2470","cgd1_2470","CDS","CM000429","544192","545142","1","cgd1_2470-RA"
"cgd1_2480","cgd1_2480","Intron","CM000429","546535","546579","0","cgd1_2480-RA"
"cgd1_2480","cgd1_2480","CDS","CM000429","546580","546702","0","cgd1_2480-RA"
"cgd1_2480","cgd1_2480","Intron","CM000429","546703","546749","0","cgd1_2480-RA"
"cgd1_2480","cgd1_2480","CDS","CM000429","546750","546795","0","cgd1_2480-RA"
"cgd1_2480","cgd1_2480","CDS","CM000429","545389","546534","0","cgd1_2480-RA"
"cgd1_2490","cgd1_2490","UTR","CM000429","547845","547902","0","cgd1_2490-RA"
"cgd1_2490","cgd1_2490","CDS","CM000429","547056","547367","0","cgd1_2490-RA"
"cgd1_2490","cgd1_2490","Intron","CM000429","547368","547415","0","cgd1_2490-RA"
"cgd1_2490","cgd1_2490","CDS","CM000429","547416","547844","0","cgd1_2490-RA"
"cgd1_2490","cgd1_2490","UTR","CM000429","546852","547055","0","cgd1_2490-RA"
"cgd1_250","cgd1_250","UTR","CM000429","60920","60999","1","cgd1_250-RA"
"cgd1_250","cgd1_250","UTR","CM000429","62500","62553","1","cgd1_250-RA"
"cgd1_250","cgd1_250","CDS","CM000429","61000","62499","1","cgd1_250-RA"
"cgd1_2500","cgd1_2500","CDS","CM000429","548148","550046","0","cgd1_2500-RA"
"cgd1_2510","cgd1_2510","CDS","CM000429","550092","550970","1","cgd1_2510-RA"
"cgd1_2520","cgd1_2520","CDS","CM000429","551729","552049","1","cgd1_2520-RA"
"cgd1_2530","cgd1_2530","CDS","CM000429","552648","556544","0","cgd1_2530-RA"
"cgd1_2540","cgd1_2540","CDS","CM000429","556748","560314","0","cgd1_2540-RA"
"cgd1_2550","cgd1_2550","CDS","CM000429","560448","560984","0","cgd1_2550-RA"
"cgd1_2560","cgd1_2560","CDS","CM000429","561198","562127","0","cgd1_2560-RA"
"cgd1_2570","cgd1_2570","CDS","CM000429","563744","568090","0","cgd1_2570-RA"
"cgd1_2580","cgd1_2580","CDS","CM000429","568287","569030","0","cgd1_2580-RA"
"cgd1_2590","cgd1_2590","CDS","CM000429","569050","569820","1","cgd1_2590-RA"
"cgd1_260","cgd1_260","CDS","CM000429","62769","64154","1","cgd1_260-RA"
"cgd1_2600","cgd1_2600","CDS","CM000429","570077","572338","0","cgd1_2600-RA"
"cgd1_2610","cgd1_2610","CDS","CM000429","572516","578779","0","cgd1_2610-RA"
"cgd1_2620","cgd1_2620","UTR","CM000429","577426","578844","1","cgd1_2620-RA"
"cgd1_2620","cgd1_2620","CDS","CM000429","578845","580266","1","cgd1_2620-RA"
"cgd1_2620","cgd1_2620","UTR","CM000429","580267","580460","1","cgd1_2620-RA"
"cgd1_2630","cgd1_2630","UTR","CM000429","581046","581465","0","cgd1_2630-RA"
"cgd1_2630","cgd1_2630","CDS","CM000429","581466","582203","0","cgd1_2630-RA"
"cgd1_2635","cgd1_2635","Exon","CM000429","582312","582384","1","cgd1_2635-RA"
"cgd1_2640","cgd1_2640","UTR","CM000429","582730","582792","1","cgd1_2640-RA"
"cgd1_2640","cgd1_2640","CDS","CM000429","582439","582729","1","cgd1_2640-RA"
"cgd1_2650","cgd1_2650","CDS","CM000429","583078","585675","0","cgd1_2650-RA"
"cgd1_2650","cgd1_2650","UTR","CM000429","583072","583077","0","cgd1_2650-RA"
"cgd1_2660","cgd1_2660","UTR","CM000429","585729","585791","0","cgd1_2660-RA"
"cgd1_2660","cgd1_2660","CDS","CM000429","585792","586271","0","cgd1_2660-RA"
"cgd1_2663","cgd1_2663","UTR","CM000429","586477","586484","0","cgd1_2663-RA"
"cgd1_2663","cgd1_2663","CDS","CM000429","586485","586525","0","cgd1_2663-RA"
"cgd1_2663","cgd1_2663","Intron","CM000429","586526","586572","0","cgd1_2663-RA"
"cgd1_2663","cgd1_2663","CDS","CM000429","586573","586696","0","cgd1_2663-RA"
"cgd1_2663","cgd1_2663","Intron","CM000429","586697","586745","0","cgd1_2663-RA"
"cgd1_2663","cgd1_2663","CDS","CM000429","586746","587099","0","cgd1_2663-RA"
"cgd1_2670","cgd1_2670","CDS","CM000429","587155","588666","1","cgd1_2670-RA"
"cgd1_2680","cgd1_2680","UTR","CM000429","588932","588937","0","cgd1_2680-RA"
"cgd1_2680","cgd1_2680","CDS","CM000429","588938","588973","0","cgd1_2680-RA"
"cgd1_2680","cgd1_2680","Intron","CM000429","588974","589029","0","cgd1_2680-RA"
"cgd1_2680","cgd1_2680","CDS","CM000429","589030","589860","0","cgd1_2680-RA"
"cgd1_2690","cgd1_2690","CDS","CM000429","589981","590184","1","cgd1_2690-RA"
"cgd1_270","cgd1_270","Intron","CM000429","64739","64809","0","cgd1_270-RA"
"cgd1_270","cgd1_270","CDS","CM000429","64565","64738","0","cgd1_270-RA"
"cgd1_270","cgd1_270","CDS","CM000429","64810","65073","0","cgd1_270-RA"
"cgd1_2700","cgd1_2700","CDS","CM000429","590496","591719","0","cgd1_2700-RA"
"cgd1_2710","cgd1_2710","CDS","CM000429","592004","593071","0","cgd1_2710-RA"
"cgd1_2720","cgd1_2720","CDS","CM000429","593286","595568","1","cgd1_2720-RA"
"cgd1_2730","cgd1_2730","CDS","CM000429","596450","598531","1","cgd1_2730-RA"
"cgd1_2740","cgd1_2740","CDS","CM000429","599021","601606","0","cgd1_2740-RA"
"cgd1_2750","cgd1_2750","CDS","CM000429","601792","603687","0","cgd1_2750-RA"
"cgd1_2760","cgd1_2760","UTR","CM000429","604965","604967","1","cgd1_2760-RA"
"cgd1_2760","cgd1_2760","CDS","CM000429","603771","604964","1","cgd1_2760-RA"
"cgd1_2770","cgd1_2770","CDS","CM000429","605276","609121","1","cgd1_2770-RA"
"cgd1_2780","cgd1_2780","UTR","CM000429","610444","610491","0","cgd1_2780-RA"
"cgd1_2780","cgd1_2780","CDS","CM000429","609577","610443","0","cgd1_2780-RA"
"cgd1_2780","cgd1_2780","UTR","CM000429","609331","609576","0","cgd1_2780-RA"
"cgd1_2783","cgd1_2783","CDS","CM000429","610573","610978","1","cgd1_2783-RA"
"cgd1_2783","cgd1_2783","UTR","CM000429","610524","610572","1","cgd1_2783-RA"
"cgd1_2783","cgd1_2783","UTR","CM000429","611135","611306","1","cgd1_2783-RA"
"cgd1_2783","cgd1_2783","CDS","CM000429","611022","611134","1","cgd1_2783-RA"
"cgd1_2783","cgd1_2783","Intron","CM000429","610979","611021","1","cgd1_2783-RA"
"cgd1_2790","cgd1_2790","CDS","CM000429","611465","611532","0","cgd1_2790-RA"
"cgd1_2790","cgd1_2790","UTR","CM000429","611322","611464","0","cgd1_2790-RA"
"cgd1_2790","cgd1_2790","UTR","CM000429","611897","611919","0","cgd1_2790-RA"
"cgd1_2790","cgd1_2790","CDS","CM000429","611693","611896","0","cgd1_2790-RA"
"cgd1_2790","cgd1_2790","Intron","CM000429","611634","611692","0","cgd1_2790-RA"
"cgd1_2790","cgd1_2790","Intron","CM000429","611533","611575","0","cgd1_2790-RA"
"cgd1_2790","cgd1_2790","CDS","CM000429","611576","611633","0","cgd1_2790-RA"
"cgd1_280","cgd1_280","CDS","CM000429","65365","66468","1","cgd1_280-RA"
"cgd1_2800","cgd1_2800","CDS","CM000429","612050","612571","1","cgd1_2800-RA"
"cgd1_2810","cgd1_2810","UTR","CM000429","614311","614398","1","cgd1_2810-RA"
"cgd1_2810","cgd1_2810","CDS","CM000429","612808","613166","1","cgd1_2810-RA"
"cgd1_2810","cgd1_2810","Intron","CM000429","613167","613219","1","cgd1_2810-RA"
"cgd1_2810","cgd1_2810","CDS","CM000429","613220","614310","1","cgd1_2810-RA"
"cgd1_2810","cgd1_2810","CDS","CM000429","612659","612747","1","cgd1_2810-RA"
"cgd1_2810","cgd1_2810","UTR","CM000429","612638","612658","1","cgd1_2810-RA"
"cgd1_2810","cgd1_2810","Intron","CM000429","612748","612807","1","cgd1_2810-RA"
"cgd1_2830","cgd1_2830","UTR","CM000429","614510","614642","0","cgd1_2830-RA"
"cgd1_2830","cgd1_2830","CDS","CM000429","614643","615617","0","cgd1_2830-RA"
"cgd1_2840","cgd1_2840","UTR","CM000429","620198","620286","1","cgd1_2840-RA"
"cgd1_2840","cgd1_2840","CDS","CM000429","615716","620197","1","cgd1_2840-RA"
"cgd1_2850","cgd1_2850","CDS","CM000429","620685","624152","1","cgd1_2850-RA"
"cgd1_2860","cgd1_2860","CDS","CM000429","625111","625968","0","cgd1_2860-RA"
"cgd1_2860","cgd1_2860","UTR","CM000429","625969","626172","0","cgd1_2860-RA"
"cgd1_2860","cgd1_2860","UTR","CM000429","624563","625110","0","cgd1_2860-RA"
"cgd1_2870","cgd1_2870","CDS","CM000429","626467","628545","0","cgd1_2870-RA"
"cgd1_2880","cgd1_2880","CDS","CM000429","630366","630596","1","cgd1_2880-RA"
"cgd1_2880","cgd1_2880","UTR","CM000429","628736","630365","1","cgd1_2880-RA"
"cgd1_2880","cgd1_2880","UTR","CM000429","630597","630669","1","cgd1_2880-RA"
"cgd1_2890","cgd1_2890","CDS","CM000429","630870","633815","0","cgd1_2890-RA"
"cgd1_290","cgd1_290","CDS","CM000429","66630","68096","0","cgd1_290-RA"
"cgd1_290","cgd1_290","UTR","CM000429","66597","66629","0","cgd1_290-RA"
"cgd1_2900","cgd1_2900","CDS","CM000429","634151","635923","0","cgd1_2900-RA"
"cgd1_2910","cgd1_2910","CDS","CM000429","636010","636429","1","cgd1_2910-RA"
"cgd1_2920","cgd1_2920","CDS","CM000429","636773","637435","1","cgd1_2920-RA"
"cgd1_2940","cgd1_2940","CDS","CM000429","638267","639043","1","cgd1_2940-RA"
"cgd1_2943","cgd1_2943","CDS","CM000429","639164","639253","1","cgd1_2943-RA"
"cgd1_2943","cgd1_2943","CDS","CM000429","639643","639754","1","cgd1_2943-RA"
"cgd1_2943","cgd1_2943","Intron","CM000429","639558","639642","1","cgd1_2943-RA"
"cgd1_2943","cgd1_2943","CDS","CM000429","639505","639557","1","cgd1_2943-RA"
"cgd1_2943","cgd1_2943","Intron","CM000429","639437","639504","1","cgd1_2943-RA"
"cgd1_2943","cgd1_2943","Intron","CM000429","639254","639319","1","cgd1_2943-RA"
"cgd1_2943","cgd1_2943","UTR","CM000429","639755","640005","1","cgd1_2943-RA"
"cgd1_2943","cgd1_2943","CDS","CM000429","639320","639436","1","cgd1_2943-RA"
"cgd1_2950","cgd1_2950","UTR","CM000429","640214","640309","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","CDS","CM000429","640310","640435","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","Intron","CM000429","640436","640504","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","CDS","CM000429","640505","640575","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","Intron","CM000429","640576","640641","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","CDS","CM000429","640642","640733","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","CDS","CM000429","640833","641479","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","UTR","CM000429","641480","641569","1","cgd1_2950-RA"
"cgd1_2950","cgd1_2950","Intron","CM000429","640734","640832","1","cgd1_2950-RA"
"cgd1_2960","cgd1_2960","CDS","CM000429","641760","644015","1","cgd1_2960-RA"
"cgd1_2960","cgd1_2960","UTR","CM000429","644016","644137","1","cgd1_2960-RA"
"cgd1_2960","cgd1_2960","UTR","CM000429","641710","641759","1","cgd1_2960-RA"
"cgd1_2970","cgd1_2970","CDS","CM000429","644643","645809","0","cgd1_2970-RA"
"cgd1_2980","cgd1_2980","CDS","CM000429","646096","646824","0","cgd1_2980-RA"
"cgd1_2980","cgd1_2980","UTR","CM000429","646081","646095","0","cgd1_2980-RA"
"cgd1_2990","cgd1_2990","CDS","CM000429","647242","647658","1","cgd1_2990-RA"
"cgd1_30","cgd1_30","CDS","CM000429","6974","11926","0","cgd1_30-RA"
"cgd1_300","cgd1_300","CDS","CM000429","68193","68435","1","cgd1_300-RA"
"cgd1_300","cgd1_300","Intron","CM000429","68436","68530","1","cgd1_300-RA"
"cgd1_300","cgd1_300","CDS","CM000429","68531","68536","1","cgd1_300-RA"
"cgd1_300","cgd1_300","UTR","CM000429","68537","68615","1","cgd1_300-RA"
"cgd1_3000","cgd1_3000","UTR","CM000429","648187","648237","0","cgd1_3000-RA"
"cgd1_3000","cgd1_3000","CDS","CM000429","648238","648675","0","cgd1_3000-RA"
"cgd1_3010","cgd1_3010","CDS","CM000429","649237","650091","0","cgd1_3010-RA"
"cgd1_3020","cgd1_3020","CDS","CM000429","650776","651852","0","cgd1_3020-RA"
"cgd1_3020","cgd1_3020","UTR","CM000429","650743","650775","0","cgd1_3020-RA"
"cgd1_3030","cgd1_3030","CDS","CM000429","651970","654432","1","cgd1_3030-RA"
"cgd1_3033","cgd1_3033","UTR","CM000429","656398","656432","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","UTR","CM000429","655188","655188","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","CDS","CM000429","655189","655233","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","Intron","CM000429","655234","655313","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","CDS","CM000429","655314","655400","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","Intron","CM000429","655401","655453","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","CDS","CM000429","655454","655773","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","Intron","CM000429","655774","656228","0","cgd1_3033-RA"
"cgd1_3033","cgd1_3033","CDS","CM000429","656229","656397","0","cgd1_3033-RA"
"cgd1_3040","cgd1_3040","CDS","CM000429","656413","657165","1","cgd1_3040-RA"
"cgd1_3050","cgd1_3050","CDS","CM000429","658046","659425","0","cgd1_3050-RA"
"cgd1_3060","cgd1_3060","Intron","CM000429","660654","660767","1","cgd1_3060-RA"
"cgd1_3060","cgd1_3060","UTR","CM000429","659470","659535","1","cgd1_3060-RA"
"cgd1_3060","cgd1_3060","UTR","CM000429","660937","660942","1","cgd1_3060-RA"
"cgd1_3060","cgd1_3060","CDS","CM000429","659536","660653","1","cgd1_3060-RA"
"cgd1_3060","cgd1_3060","CDS","CM000429","660768","660936","1","cgd1_3060-RA"
"cgd1_3070","cgd1_3070","UTR","CM000429","661070","661182","0","cgd1_3070-RA"
"cgd1_3070","cgd1_3070","CDS","CM000429","661183","672522","0","cgd1_3070-RA"
"cgd1_3070","cgd1_3070","UTR","CM000429","672523","672657","0","cgd1_3070-RA"
"cgd1_3080","cgd1_3080","CDS","CM000429","672731","673594","1","cgd1_3080-RA"
"cgd1_3080","cgd1_3080","UTR","CM000429","673595","673723","1","cgd1_3080-RA"
"cgd1_3090","cgd1_3090","CDS","CM000429","673771","674997","1","cgd1_3090-RA"
"cgd1_3095","cgd1_3095","Exon","CM000429","675260","675330","1","cgd1_3095-RA"
"cgd1_310","cgd1_310","CDS","CM000429","68873","69922","1","cgd1_310-RA"
"cgd1_310","cgd1_310","UTR","CM000429","69923","69967","1","cgd1_310-RA"
"cgd1_3100","cgd1_3100","UTR","CM000429","675473","675663","0","cgd1_3100-RA"
"cgd1_3100","cgd1_3100","CDS","CM000429","675664","677496","0","cgd1_3100-RA"
"cgd1_3100","cgd1_3100","UTR","CM000429","677497","677652","0","cgd1_3100-RA"
"cgd1_3110","cgd1_3110","CDS","CM000429","677502","680039","1","cgd1_3110-RA"
"cgd1_3120","cgd1_3120","CDS","CM000429","680648","682393","0","cgd1_3120-RA"
"cgd1_3120","cgd1_3120","UTR","CM000429","682394","682896","0","cgd1_3120-RA"
"cgd1_3130","cgd1_3130","CDS","CM000429","683080","685158","0","cgd1_3130-RA"
"cgd1_3140","cgd1_3140","CDS","CM000429","685966","686565","0","cgd1_3140-RA"
"cgd1_3140","cgd1_3140","UTR","CM000429","685948","685965","0","cgd1_3140-RA"
"cgd1_3150","cgd1_3150","CDS","CM000429","687135","688118","1","cgd1_3150-RA"
"cgd1_3160","cgd1_3160","CDS","CM000429","689611","693969","0","cgd1_3160-RA"
"cgd1_3170","cgd1_3170","CDS","CM000429","694172","699031","1","cgd1_3170-RA"
"cgd1_3180","cgd1_3180","CDS","CM000429","699723","701093","1","cgd1_3180-RA"
"cgd1_3190","cgd1_3190","CDS","CM000429","701488","703708","1","cgd1_3190-RA"
"cgd1_3190","cgd1_3190","UTR","CM000429","703709","703877","1","cgd1_3190-RA"
"cgd1_320","cgd1_320","UTR","CM000429","71927","71950","1","cgd1_320-RA"
"cgd1_320","cgd1_320","CDS","CM000429","70178","71926","1","cgd1_320-RA"
"cgd1_3200","cgd1_3200","UTR","CM000429","704977","705002","1","cgd1_3200-RA"
"cgd1_3200","cgd1_3200","UTR","CM000429","704139","704211","1","cgd1_3200-RA"
